20190301,19788252.8773041
20190304,-2842712.77644435
20190305,141222.334354275
20190306,12619205.0553532
20190307,-223495.012719953
20190308,15879674.2054321
20190311,-4084850.24582932
20190312,721275.798684899
20190313,5285837.94456454
20190314,8014436.76154594
20190315,-8553848.70383952
20190318,12836674.1766594
20190319,8486061.2345107
20190320,-16672824.7553662
20190321,-11762144.3109217
20190322,-4871717.93731605
20190325,8588603.77124165
20190326,-6801715.20444883
20190327,6288955.15216573
20190328,2435546.65541323
20190329,2553489.63326963
20190401,2451436.56567564
20190402,-2768245.41012408
20190403,12465499.9336662
20190404,1392538.17453188
20190408,14175386.9639305
20190409,4460533.10846882
20190410,1580883.46047558
20190411,-384031.336297332
20190412,-9591336.04116666
20190415,-603817.925792441
20190416,-1625679.67916452
20190417,-4930763.04189034
20190418,8765680.50167969
20190419,3279101.04178618
20190422,-1588658.04153653
20190423,1273821.23512974
20190424,6169815.11007309
20190425,-3830435.03569031
20190426,-2595623.36158947
20190429,-5792997.87513649
20190430,3464527.63923413
20190506,-1986155.38769806
20190507,-7382992.56320532
20190508,5477454.30586732
20190509,16567132.5850159
20190510,-12657751.066604
20190513,13102266.1699617
20190514,-1684809.61722167
20190515,-10006610.5796678
20190516,9534410.42671589
20190517,630086.076900842
20190520,12190943.5042525
20190521,5135489.32396632
20190522,-2868697.1208993
20190523,3243201.74025181
20190524,3152032.29376917
20190527,-4283594.25898576
20190528,-9877002.83576871
20190529,8964696.37750772
20190530,-13065155.5071944
20190531,9098203.83613511
20190603,1457525.48112813
20190604,-9938332.81390135
20190605,6220220.93057697
20190606,-4703907.57295953
20190610,-3347247.07838907
20190611,-5302744.50680995
20190612,1437186.83253472
20190613,4397239.66425895
20190614,11846568.6530159
20190617,3939050.74040183
20190618,-831704.904709177
20190619,-5377540.21171203
20190620,3105610.26089944
20190621,-6938820.91587186
20190624,7434530.79348847
20190625,8233469.07965053
20190626,4266291.03309328
20190627,1852839.01507262
20190628,9083793.44004943
20190701,7389218.82420208
20190702,8894100.56377098
20190703,13593986.9646539
20190704,-2184391.98185726
20190705,8342872.41706578
20190708,13112958.3053688
20190709,9246049.18886976
20190710,4909370.38556285
20190711,16607773.4658285
20190712,-2001338.21290512
20190715,-9625938.55555134
20190716,14278929.566808
20190717,-814277.592853806
20190718,3219332.92281462
20190719,-15827436.6549304
20190722,15227603.6729617
20190723,2593429.17947134
20190724,8241665.7352085
20190725,4180453.75467725
20190726,10728744.7292137
20190729,-4948073.9493911
20190730,-2645461.78350182
20190731,7446400.58123413
20190801,1602661.59674333
20190802,3165160.96792407
20190805,7664109.38729985
20190806,10571876.3566692
20190807,847272.815085754
20190808,6152399.08381087
20190809,19650996.9409929
20190812,-5617113.06797479
20190813,11069863.3149419
20190814,-27919525.7013198
20190815,-5051397.56795502
20190816,-7166259.27891294
20190819,6701323.21276065
20190820,-2533862.19723194
20190821,-4252263.73931654
20190822,-12508791.4688887
20190823,3549037.09589973
20190826,-841300.665042336
20190827,8663868.47331797
20190828,-2389677.5122002
20190829,641237.119453119
20190830,10859979.4971287
20190902,6823490.31201265
20190903,14428346.381804
20190904,9818528.81529206
20190905,-3926671.50672721
20190906,10691060.4272756
20190909,-1519598.21232616
20190910,-19532972.0399829
20190911,-5258485.70487582
20190912,1408909.67605183
20190916,-21670301.9251886
20190917,11478275.7734863
20190918,-16395743.6891836
20190919,18875926.7031623
20190920,-7133875.01195101
20190923,4809035.9837875
20190924,2502100.60891229
20190925,-527194.400611571
20190926,-8420789.10556518
20190927,4782696.81940943
20190930,-7362363.41036058
20191008,-16250395.0071078
20191009,-4060024.77791433
20191010,-14738676.7052937
20191011,-5385332.84447928
