20180118,-8780024.7525
20180119,28468024.15
20180122,-55719448.112625
20180123,-78712965.546125
20180124,12652209.7
20180125,103614755.08
20180126,4630860.2
20180129,42009609.842375
20180130,4212413.747875
20180131,24075402.05
20180201,2111466.55
20180202,-72894898.495375
20180205,-102088965.615
20180206,5653064.97775
20180207,-31825976.1555
20180208,-47267811.75
20180209,37018809.825
20180212,-58022946.399375
20180213,-32758908.85
20180214,115103325
20180222,-31955342.45
20180223,37747200
20180226,-5518470.65
20180227,17061945.0045
20180228,13111859.15
20180301,-4840539.8815
20180302,-13871664.05675
20180305,-13660622.288375
20180306,21089963.644875
20180307,-15663321.887375
20180308,-15278757.184125
20180309,23432480.05
20180312,26207277.57875
20180313,46228976
20180314,363791.25
20180315,-60757463.35975
20180316,-23940235.375625
20180319,-29819064.711
20180320,-8585541.45
20180321,6743847.15
20180322,-48684348.1895
20180323,-16513072.143
20180326,16409304.15
20180327,10398217.6
20180328,14231500
20180329,5607445.568
20180330,75310420
20180402,11141799.95475
20180403,25788526.2
20180404,-23469460.58175
20180409,-69683386.59225
20180410,-4626838.69475
20180411,21509944.15875
20180412,90748329.8
20180413,30322715.25
20180416,-18666659.5
20180417,9490811.8
20180418,-31873919.8545
20180419,10321785.14425
20180420,-17864783.115
20180423,-15108325.45
20180424,-5905539.35
20180425,-14692141.45
20180426,37294109.55
20180427,-4653665.735375
20180502,-42475179.45
20180503,-9820841
20180504,44338960
20180507,-1132756.6
20180508,2664962.75
20180509,-3747888.55
20180510,-17625016.1495
20180511,-26338623.7
20180514,33207987.045
20180515,-9235643.7675
20180516,4686428.7
20180517,30107386.6
20180518,14827094.74125
20180521,-17236786.2415
20180522,1745027.103625
20180523,8375361.42225
20180524,-16154401.001125
20180525,48946089.2
20180528,-757945.132
20180529,62947737.05
20180530,-27864424.016875
20180531,6935665.1035
20180601,-356803.04125
20180604,10609455.55625
20180605,23231942.05
20180606,-18812983.896
20180607,-5653750.894
20180608,15695430.75
20180611,9817670
20180612,-3618718.279125
20180613,3151700.35
20180614,-23047166.128375
20180615,-28730297.184
20180619,-8215852.316
20180620,12368839.15
20180621,34852234.72825
20180622,61089506.3455
20180625,12266799.4185
20180626,-37702587.345875
20180627,2237494.28625
20180628,-10995343.29625
20180629,8489690.129
20180702,-52055082.988125
20180703,3148530.15
20180704,13607196.452875
20180705,74791440
20180706,-12843430.03725
20180709,11887800.205125
20180710,37307565.57075
20180711,129507950
20180712,23884139.245
20180713,6832963.2025
20180716,-89365090.1
20180717,-3740171.314
20180718,-9047775.535625
20180719,23235035.47925
20180720,-15370572.9575
20180723,1593484.6975
20180724,-1218772.772
20180725,7888732.5
20180726,18217788.8
20180727,2163550.74175
20180730,52088856.5
20180731,-57382204.25
20180801,9214441.678
20180802,-3075954.570375
20180803,18617087.484125
20180806,-34191106.278
20180807,18062121.816375
20180808,7034682.2
20180809,-58904902.6245
20180810,-37552165.29125
20180813,11380090.92425
20180814,13190378.455
20180815,4856544.77425
20180816,65510418.57375
20180817,-21515623.35
20180820,-57544049.8095
20180821,25199480.280875
20180822,-47354995.55925
20180823,-2988535.57225
20180824,26154720
20180827,43860114.3025
20180828,12349789.692125
20180829,-35829044.55
20180830,-23682397.265875
20180831,59849955.34125
20180903,10946006.832
20180904,16982520.48475
20180905,-12422243.65725
20180906,19812795
20180907,28726106.16625
20180910,-5280408.60725
20180911,-29012278.531
20180912,-2701648.590625
20180913,7295729.5
20180914,5767497.5475
20180917,-15808919.28825
20180918,67104715
20180919,42249187.039
20180920,9422941.29775
20180921,-5343237.95
20180925,11697366.02
20180926,18169260
20180927,9770418.1
20180928,23055645
20181008,-7641505.19675
20181009,14765378.127125
20181010,-9201597.028875
20181011,-14453541.595125
20181012,-11282994.37875
20181015,9130513.04675
20181016,17570061.284
20181017,-5278962.897375
20181018,-6137156.67625
20181019,-3134052.79
20181022,-3982270.29
20181023,-6386883.7495
20181024,14885566.15775
20181025,5955495.391625
20181026,-26959048.151875
20181029,22747963.87625
20181030,-43193687.571125
20181031,-12907399.4985
20181101,-9083754.317125
20181102,-45040293.54525
20181105,3086440
20181106,2895713.8025
20181107,-9111617.79325
20181108,-11293899.579375
20181109,10087492.763875
20181112,28745220
20181113,-5821847.178
20181114,-53039668.354
20181115,-11302682.45
20181116,37396800
20181119,24252800
20181120,-9144449.58475
20181121,-23941342.758375
20181122,15864575.5
20181123,34531920
20181126,-54618212.08825
20181127,13977094.24
20181128,-15523981.497625
20181129,-15808142.21975
20181130,-20067286.05
20181203,-11123360.95
20181204,605580
20181205,12231640
20181206,3892420
20181207,35821580
20181210,-18984103.75
20181211,-6265460
20181212,-14819039.4
20181213,-2541651.25
20181214,12157295
20181217,-3366660
20181218,-12965337.85
20181219,11196230
20181220,-2804229.15
20181221,-291138.3
20181224,-9678716.45
20181225,-21693529.75
20181226,16832460
20181227,-361080
20181228,9800310
20190102,-6070620
20190103,-18725368.5
20190104,10286250
20190107,6106500
20190108,-1734206.25
20190109,-12080816.35
