20180102,-13006158.151826
20180103,-19648926.1770029
20180104,1967390.78124607
20180105,-19444978.2697011
20180108,-6095040.92419235
20180109,3370862.60997155
20180110,-3532010.61592281
20180111,-6085761.13518222
20180112,12774435.0582755
20180115,-467038.409037229
20180116,34077346.6444756
20180117,-8901492.34485796
20180118,-1489622.86461231
20180119,2430946.72749229
20180122,-2810675.94281024
20180123,-3216698.27717831
20180124,10121550.5913056
20180125,2644805.41817475
20180126,-397348.899729942
20180129,2902833.21885421
20180130,-7578041.06011103
20180131,7069068.24694327
20180201,-776825.86130813
20180202,-9590496.39310538
20180205,2132663.75917554
20180206,13766866.675369
20180207,-1530168.12935206
20180208,-9338254.8128667
20180209,-5903928.99397833
20180212,5348661.53073344
20180213,-9270726.35455434
20180214,6917061.71275744
20180222,12225042.9479831
20180223,2542738.01285606
20180226,27855271.4493385
20180227,11834246.1161866
20180228,6081680.84474394
20180301,15868044.0287567
20180302,-1896469.26292512
20180305,5776481.35229117
20180306,-7014784.43819488
20180307,-10648581.2449089
20180308,6006192.71236613
20180309,-8708298.89733307
20180312,23178345.6076265
20180313,7693223.54071848
20180314,-9884766.53598736
20180315,-8174121.33716479
20180316,-7314113.62531281
20180319,17759530.4508841
20180320,2279434.55216421
20180321,-4538248.81890892
20180322,-10214758.1151935
20180323,-1608936.80135056
20180326,15844178.7983508
20180327,-10586538.5020932
20180328,-533703.040754816
20180329,-5700781.77117745
20180330,7017078.55022284
20180402,-13492608.4613495
20180403,-641320.03842386
20180404,-80310.1362555921
20180409,12179050.6916812
20180410,-20805210.3227649
20180411,5460805.02479103
20180412,23183653.5931183
20180413,5902091.62292629
20180416,-1703389.16988738
20180417,12226283.126296
20180418,-10163327.0530212
20180419,13772993.9545068
20180420,-14250016.8138152
20180423,-8644205.99360456
20180424,6624282.73481266
20180425,13023228.1681262
20180426,11560770.5614981
20180427,13498166.1509144
20180502,6490303.94599324
20180503,-1728108.78818264
20180504,-8164264.49278117
20180507,2275966.76011864
20180508,10781242.4991896
20180509,-9039536.19964117
20180510,-11950973.6356193
20180511,4777156.40649808
20180514,3988173.21444852
20180515,-14165087.0305278
20180516,2172280.83813078
20180517,7996560.7011023
20180518,23047793.7290586
20180521,3500534.0187288
20180522,-43103.0930480701
20180523,-4096226.94559132
20180524,19896419.8706546
20180525,4407371.02990942
20180528,14951532.0337938
20180529,3161251.45936605
20180530,-1672482.5374205
20180531,-411658.46630889
20180601,2350141.3933321
20180604,-10690711.8892746
20180605,4224932.32556949
20180606,-8244360.45298442
20180607,10217839.6028911
20180608,7115448.76167921
20180611,748176.08213602
20180612,-701401.2367756
20180613,4707967.21579841
20180614,18136807.1787896
20180615,-12678385.9326229
20180619,-7762029.63636468
20180620,-7908910.73748762
20180621,-4517144.83019463
20180622,25552067.1164983
20180625,-6662096.01773976
20180626,1006270.3889286
20180627,4234051.56686861
20180628,2084418.49485803
20180629,5179246.23110975
20180702,-9027716.21294651
20180703,-22637828.4289203
20180704,11843389.86837
20180705,11710757.4956362
20180706,-11034151.0871613
20180709,973257.76345496
20180710,18936856.2274739
20180711,10354560.3909656
20180712,-7768720.23263906
20180713,2490369.05822664
20180716,-3527221.49733511
20180717,-9284197.54135269
20180718,-933898.30416044
20180719,1237816.49377009
20180720,-6624747.71848663
20180723,-7529811.06166561
20180724,6845497.58653445
20180725,-5290131.23195207
20180726,3759982.01206027
20180727,2303374.16334336
20180730,17427235.2966206
20180731,-22365596.8788756
20180801,20013269.0021613
20180802,22545072.1530196
20180803,36849635.4774345
20180806,-13012138.3782256
20180807,1570423.09038509
20180808,6689260.13390054
20180809,-18318021.7247528
20180810,-17818497.6594245
20180813,-4645036.04478196
20180814,-7179206.24288824
20180815,28839089.713236
20180816,10477197.4544365
20180817,1351121.41784051
20180820,-5691451.49822923
20180821,2703992.32821559
20180822,-13712766.2074426
20180823,-27339967.305586
20180824,11519713.0272403
20180827,1652263.60017472
20180828,-9118912.51125406
20180829,-3837937.70283776
20180830,1738734.16399942
20180831,7601482.16210343
20180903,153079.11378864
20180904,-7999293.65857293
20180905,-7693963.90648758
20180906,-11420910.4810221
20180907,-2774599.4539351
20180910,35409847.7937525
20180911,1925682.47894318
20180912,122904.97804091
20180913,-11385362.6891218
20180914,-8738531.31940932
20180917,-25114162.9862548
20180918,11139281.9493514
20180919,10463426.1663416
20180920,6703341.97263003
20180921,4216800.81732828
20180925,25958462.7153016
20180926,-621319.84799713
20180927,23836591.7633706
20180928,7303162.75600791
20181008,1548988.97442517
20181009,17935849.4403217
20181010,31544404.5610338
20181011,-3630449.6901993
20181012,14287927.6421031
20181015,-11921628.2080623
20181016,5226003.158545
20181017,-8101688.62139576
20181018,-11120054.1532014
20181019,-6829316.72861735
20181022,-1870725.05908509
20181023,-10191989.5461776
20181024,18105304.3452241
20181025,-13332895.631316
20181026,-11378995.0838046
20181029,20571081.0003884
20181030,1543135.05646948
20181031,-18353902.4693149
20181101,16358698.8764593
20181102,-12017163.4138889
20181105,-21937645.5623246
20181106,3533102.37546172
20181107,15533742.4532056
20181108,4862926.48630491
20181109,15530611.7879772
20181112,-5989704.17073814
20181113,-13493872.2725594
20181114,18602874.9389344
20181115,-5959454.45184997
20181116,6647835.61137457
20181119,-11441287.0595571
20181120,3620518.21440234
20181121,7905626.18545833
20181122,-2338968.74253712
20181123,15493096.6869696
20181126,6669808.783574
20181127,2004624.16214404
20181128,-14424417.6746381
20181129,-3175970.75312161
20181130,14053329.4568092
20181203,15058708.1801617
20181204,-651696.12083227
20181205,3722311.96716029
